zipcode,bldgno1,street1,stsufx1,bldno2,street2,stsufx2,city,county,status1,status2,status3,block,lot,boro
11205,129,CARLTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,2044,4,3
11205,141,CARLTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2044,91,3
11205,222,CARLTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2089,45,3
11205,266,CARLTON,AVE,187,DEKALB,AVE,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2089,66,3
11205,312,CARLTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2102,53,3
11205,249,CLASSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,NA,1910,52,3
11205,279,CLASSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,10,3
11205,285,CLASSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1924,7,3
11205,287,CLASSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,6,3
11205,289,CLASSON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,5,3
11205,45,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2033,2,3
11205,60 TO 64,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,2045,53,3
11205,90,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,2045,67,3
11205,129,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2046,5,3
11205,171,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2075,12,3
11205,231,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2092,15,3
11205,235,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2092,13,3
11205,283,CLERMONT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2105,21,3
11205,155,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1888,1,3
11205,165,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,1902,22,3
11205,185,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,1902,1,3
11205,186,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1901,40,3
11205,193,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,1902,1,3
11205,201,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,1902,1,3
11205,205,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,1902,1,3
11205,209,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,1902,1,3
11205,210,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,1901,1,3
11205,258,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,1915,49,3
11205,270,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1915,6,3
11205,286,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1915,63,3
11205,288,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1915,63,3
11205,290,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1915,63,3
11205,295 TO 303,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1930,14,3
11205,314,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1929,35,3
11205,316,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1929,36,3
11205,325,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,1930,1,3
11205,336,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1929,45,3
11205,340,CLINTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1929,47,3
11205,40,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2029,40,3
11205,43,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2030,3,3
11205,55,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2030,56,3
11205,217,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2102,27,3
11205,218,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,2101,41,3
11205,220,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,2101,42,3
11205,233,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2102,20,3
11205,247,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2102,13,3
11205,253,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2102,8,3
11205,260,CUMBERLAND,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2101,62,3
11205,178 TO 180,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2102,31,3
11205,431,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,61,3
11205,435,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,59,3
11205,437,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,58,3
11205,443,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,57,3
11205,445,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,56,3
11205,447,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1924,55,3
11205,455,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,62,3
11205,459,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,60,3
11205,555,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1763,68,3
11205,590,DEKALB,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,1778,49,3
11205,112,EMERSON,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1894,54,3
11205,125,EMERSON,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1909,20,3
11205,139,EMERSON,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1909,11,3
11205,535,FLUSHING,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,2263,52,3
11205,94,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1898,41,3
11205,123,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1899,9,3
11205,141 TO 147,FRANKLIN,AVE,645,MYRTLE,AVE,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,1899,73,3
11205,162,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1912,37,3
11205,164,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,1912,38,3
11205,168 TO 184,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1912,40,3
11205,190,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1912,51,3
11205,234,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1926,7503,3
11205,235,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1927,11,3
11205,237 TO 239,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1927,7502,3
11205,267,FRANKLIN,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1941,5,3
11205,67,GRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1893,21,3
11205,71,GRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1893,19,3
11205,73,GRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1893,7502,3
11205,75,GRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1893,7502,3
11205,97,GRAND,AVE,96,STEUBEN,ST,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1893,4,3
11205,105,GRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1893,2,3
11205,111,GRAND,AVE,519,MYRTLE,AVE,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1893,61,3
11205,238,HALL,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1918,51,3
11205,842,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1897,39,3
11205,847,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,NA,NA,1898,10,3
11205,876,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1897,56,3
11205,894,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1911,24,3
11205,898,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1911,25,3
11205,900,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1911,28,3
11205,904,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1911,29,3
11205,918,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,1911,1,3
11205,930 TO 936,KENT,AVE,296,WILLOUGHBY,AVE,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,34,3
11205,942,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,1925,38,3
11205,944,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,39,3
11205,946 TO 954,KENT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1925,42,3
11205,27 TO 31,KOSCIUSZKO,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1778,31,3
11205,78 TO 80,KOSCIUSZKO,ST,276,NOSTRAND,AVE,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1783,47,3
11205,452,LAFAYETTE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1950,7501,3
11205,480,LAFAYETTE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,J-51,1950,24,3
11205,535,LAFAYETTE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,J-51,1783,81,3
11205,550 TO 552,LAFAYETTE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1788,7502,3
11205,558,LAFAYETTE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1788,40,3
11205,354 TO 356,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2073,28,3
11205,411,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1887,98,3
11205,412,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1901,26,3
11205,419 TO 421,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1887,93,3
11205,484 TO 502,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1905,7502,3
11205,491,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1891,7501,3
11205,504,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1905,7503,3
11205,529 TO 533,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1893,7504,3
11205,582 TO 584,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1909,32,3
11205,588,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1910,23,3
11205,599,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1897,65,3
11205,610 TO 612,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),NA,1911,19,3
11205,633,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1898,70,3
11205,644,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1912,32,3
11205,646,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1912,33,3
11205,652,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1913,21,3
11205,667,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1900,67,3
11205,672,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1914,20,3
11205,674,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1914,21,3
11205,684,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,1914,27,3
11205,684A,MYRTLE,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,1914,27,3
11205,32,NOSTRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1718,43,3
11205,34,NOSTRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1718,44,3
11205,38,NOSTRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1718,46,3
11205,40,NOSTRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,1718,47,3
11205,253,NOSTRAND,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (16),NA,1784,2,3
11205,165,PARK,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2031,57,3
11205,265 TO 275,PARK,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1874,1,3
11205,495,PARK,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1886,82,3
11205,83,RYERSON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,NA,1892,24,3
11205,131,RYERSON,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1892,80,3
11205,12,SAINT JAMES,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1932,30,3
11205,26,SAINT JAMES,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1932,38,3
11205,28,SAINT JAMES,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1932,39,3
11205,118,SANDFORD,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1736,32,3
11205,72 TO 86,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1899,38,3
11205,85,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1900,16,3
11205,88,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1899,7504,3
11205,108 44198,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1899,56,3
11205,110,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1899,58,3
11205,120,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1899,63,3
11205,146,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1913,33,3
11205,156,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,38,3
11205,158,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,39,3
11205,193,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,SEC 608,1928,25,3
11205,203 TO 207,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1928,18,3
11205,229,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1928,6,3
11205,247 TO 251,SKILLMAN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1942,17,3
11205,3,SPENCER,CT,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1778,36,3
11205,5,SPENCER,CT,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1778,35,3
11205,175,SPENCER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1763,28,3
11205,192,SPENCER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1762,44,3
11205,205,SPENCER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1763,12,3
11205,212,SPENCER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1762,55,3
11205,216,SPENCER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1762,57,3
11205,234,SPENCER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1762,69,3
11205,73,STEUBEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1894,18,3
11205,75,STEUBEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1894,17,3
11205,77,STEUBEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1894,16,3
11205,100,STEUBEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1893,47,3
11205,104,STEUBEN,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1893,50,3
11205,207,TAAFFE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,23,3
11205,211,TAAFFE,PL,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,21,3
11205,40,VANDERBILT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2033,1,3
11205,122,VANDERBILT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,2046,77,3
11205,246,VANDERBILT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2092,57,3
11205,254,VANDERBILT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2092,60,3
11205,299,VANDERBILT,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1929,16,3
11205,73,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1875,7501,3
11205,163 TO 165,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1890,7501,3
11205,167,WASHINGTON,PARK,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2072,11,3
11205,171,WASHINGTON,PARK,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2072,7,3
11205,195,WASHINGTON,PARK,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2089,17,3
11205,206,WASHINGTON,PARK,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2089,4,3
11205,208,WASHINGTON,PARK,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2089,2,3
11205,235,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,1918,34,3
11205,240,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1917,35,3
11205,250,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1917,40,3
11205,251,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1918,26,3
11205,253,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1918,24,3
11205,266,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1917,45,3
11205,269,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1918,18,3
11205,277,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1918,13,3
11205,295,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1918,6,3
11205,311,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1932,22,3
11205,312,WASHINGTON,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1931,26,3
11205,195A,WASHINGTON,PARK,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2089,16,3
11205,93,WAVERLY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1889,25,3
11205,97,WAVERLY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1889,23,3
11205,167 TO 169,WAVERLY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1903,16,3
11205,65,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2075,1,3
11205,126,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1917,25,3
11205,286,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,27,3
11205,290,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,30,3
11205,292,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,31,3
11205,294,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,1925,33,3
11205,333,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,101,3
11205,335,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,102,3
11205,337,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,103,3
11205,339,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,104,3
11205,341,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1913,105,3
11205,382,WILLOUGHBY,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,1762,7502,3
11206,76,BARTLETT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,2273,1,3
11206,89,BARTLETT,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2270,18,3
11206,27,BEAVER,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,NA,NA,3133,25,3
11206,691,BEDFORD,AVE,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,2231,6,3
11206,12,BELVIDERE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NA,3136,10,3
11206,34,BELVIDERE,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),3136,22,3
11206,122,BOERUM,ST,NA,NA,NA,BROOKLYN,61,MULTIPLE DWELLING A,421-A (1-15),NA,3079,12,3
